0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
0.000000e+00,1.387463e-04,3.497065e-04,7.264370e-04,1.404852e-03,2.581834e-03,4.526424e-03,7.575617e-03,1.210591e-02,1.847486e-02,2.693576e-02,3.754090e-02,5.006141e-02,6.395517e-02,7.840476e-02,9.242346e-02,1.049997e-01,1.152348e-01,1.224346e-01,1.261446e-01,1.261446e-01,1.224346e-01,1.152348e-01,1.049997e-01,9.242346e-02,7.840476e-02,6.395517e-02,5.006141e-02,3.754090e-02,2.693576e-02,1.847487e-02,1.210593e-02,7.575707e-03,4.526693e-03,2.582608e-03,1.406980e-03,7.320397e-04,3.638220e-04,1.727660e-04,7.840839e-05,3.401970e-05,1.411550e-05,5.602698e-06,2.128002e-06,7.736760e-07,2.693364e-07,8.980769e-08,2.869093e-08,8.784430e-09,2.578340e-09,7.256682e-10,1.958909e-10,5.073042e-11,1.260644e-11,3.006568e-12,6.883114e-13,1.513186e-13,3.204917e-14,6.842005e-15,2.319090e-15,3.093357e-15,7.336625e-15,1.762394e-14,4.025028e-14,8.697581e-14,1.777442e-13,3.435128e-13,6.279066e-13,1.085883e-12,1.777602e-12,2.756705e-12,4.054387e-12,5.663207e-12,7.526297e-12,9.537013e-12,1.155075e-11,1.340607e-11,1.494856e-11,1.605075e-11,1.662419e-11,1.662419e-11,1.605075e-11,1.494856e-11,1.340607e-11,1.155075e-11,9.537013e-12,7.526297e-12,5.663207e-12,4.054387e-12,2.756705e-12,1.777602e-12,1.085883e-12,6.279057e-13,3.435095e-13,1.777325e-13,8.693661e-14,4.012530e-14,1.724448e-14,6.234458e-15,0.000000e+00
0.000000e+00,3.497065e-04,8.803708e-04,1.826117e-03,3.526567e-03,6.473166e-03,1.133702e-02,1.895844e-02,3.027589e-02,4.618008e-02,6.730002e-02,9.376032e-02,1.249795e-01,1.595903e-01,1.955384e-01,2.303554e-01,2.615287e-01,2.868476e-01,3.046267e-01,3.137770e-01,3.137770e-01,3.046267e-01,2.868476e-01,2.615287e-01,2.303554e-01,1.955384e-01,1.595903e-01,1.249795e-01,9.376033e-02,6.730002e-02,4.618010e-02,3.027596e-02,1.895867e-02,1.133772e-02,6.475152e-03,3.532010e-03,1.840402e-03,9.162538e-04,4.359539e-04,1.982931e-04,8.624739e-05,3.588304e-05,1.428482e-05,5.443025e-06,1.985749e-06,6.938470e-07,2.322695e-07,7.451447e-08,2.291580e-08,6.757666e-09,1.911353e-09,5.186528e-10,1.350536e-10,3.375394e-11,8.098772e-12,1.865870e-12,4.130121e-13,8.838391e-14,1.987776e-14,9.063884e-15,1.547583e-14,3.755537e-14,8.959311e-14,2.028813e-13,4.348918e-13,8.821851e-13,1.693424e-12,3.076473e-12,5.291187e-12,8.619668e-12,1.331077e-11,1.950560e-11,2.716272e-11,3.600903e-11,4.553933e-11,5.507219e-11,6.384829e-11,7.114163e-11,7.635227e-11,7.906310e-11,7.906310e-11,7.635227e-11,7.114163e-11,6.384829e-11,5.507219e-11,4.553933e-11,3.600903e-11,2.716272e-11,1.950560e-11,1.331077e-11,8.619668e-12,5.291186e-12,3.076468e-12,1.693405e-12,8.821210e-13,4.346796e-13,2.022142e-13,8.760058e-14,3.188314e-14,0.000000e+00
0.000000e+00,7.264370e-04,1.826117e-03,3.781210e-03,7.290022e-03,1.336198e-02,2.337492e-02,3.905404e-02,6.232659e-02,9.502166e-02,1.384281e-01,1.927902e-01,2.568863e-01,3.278636e-01,4.014522e-01,4.725523e-01,5.360255e-01,5.874206e-01,6.234127e-01,6.419020e-01,6.419020e-01,6.234127e-01,5.874206e-01,5.360255e-01,4.725523e-01,4.014522e-01,3.278636e-01,2.568863e-01,1.927902e-01,1.384281e-01,9.502171e-02,6.232675e-02,3.905454e-02,2.337640e-02,1.336620e-02,7.301536e-03,3.811309e-03,1.901448e-03,9.068925e-04,4.136267e-04,1.804555e-04,7.533083e-05,3.009897e-05,1.151446e-05,4.218759e-06,1.480850e-06,4.981445e-07,1.606379e-07,4.967244e-08,1.473259e-08,4.192324e-09,1.144862e-09,3.001084e-10,7.553123e-11,1.825534e-11,4.238160e-12,9.461481e-13,2.058066e-13,5.139719e-14,3.526005e-14,7.284942e-14,1.785690e-13,4.225328e-13,9.483435e-13,2.015961e-12,4.058057e-12,7.735096e-12,1.396303e-11,2.387761e-11,3.870102e-11,5.949886e-11,8.685845e-11,1.205695e-10,1.594183e-10,2.011915e-10,2.429202e-10,2.813034e-10,3.131864e-10,3.359600e-10,3.478070e-10,3.478070e-10,3.359600e-10,3.131864e-10,2.813034e-10,2.429202e-10,2.011915e-10,1.594183e-10,1.205695e-10,8.685845e-11,5.949886e-11,3.870102e-11,2.387760e-11,1.396300e-11,7.735000e-12,4.057729e-12,2.014892e-12,9.450294e-13,4.127795e-13,1.512724e-13,0.000000e+00
0.000000e+00,1.404852e-03,3.526567e-03,7.290022e-03,1.403302e-02,2.568834e-02,4.489460e-02,7.495848e-02,1.195790e-01,1.822726e-01,2.655188e-01,3.697762e-01,4.926520e-01,6.285718e-01,7.692114e-01,9.046911e-01,1.025183e+00,1.122352e+00,1.190152e+00,1.224893e+00,1.224893e+00,1.190152e+00,1.122352e+00,1.025183e+00,9.046911e-01,7.692114e-01,6.285718e-01,4.926520e-01,3.697762e-01,2.655188e-01,1.822727e-01,1.195794e-01,7.495947e-02,4.489754e-02,2.569668e-02,1.405570e-02,7.349065e-03,3.673793e-03,1.756347e-03,8.032244e-04,3.514950e-04,1.472265e-04,5.904310e-05,2.267787e-05,8.344856e-06,2.942742e-06,9.947952e-07,3.224719e-07,1.002657e-07,2.991133e-08,8.563641e-09,2.353593e-09,6.210963e-10,1.574128e-10,3.832392e-11,8.965936e-12,2.020165e-12,4.510870e-13,1.361417e-13,1.439593e-13,3.322566e-13,8.148496e-13,1.911657e-12,4.253611e-12,8.969477e-12,1.792124e-11,3.392776e-11,6.086729e-11,1.035105e-10,1.669467e-10,2.555614e-10,3.717001e-10,5.143586e-10,6.783538e-10,8.543628e-10,1.029947e-09,1.191313e-09,1.325282e-09,1.420950e-09,1.470712e-09,1.470712e-09,1.420950e-09,1.325282e-09,1.191313e-09,1.029947e-09,8.543628e-10,6.783538e-10,5.143586e-10,3.717001e-10,2.555614e-10,1.669467e-10,1.035105e-10,6.086716e-11,3.392729e-11,1.791964e-11,8.964314e-12,4.237823e-12,1.865803e-12,6.882986e-13,0.000000e+00
0.000000e+00,2.581834e-03,6.473166e-03,1.336198e-02,2.568834e-02,4.697799e-02,8.204939e-02,1.369529e-01,2.184767e-01,3.331000e-01,4.854162e-01,6.762895e-01,9.012684e-01,1.149928e+00,1.406691e+00,1.653167e+00,1.871342e+00,2.046365e+00,2.167904e+00,2.229973e+00,2.229973e+00,2.167904e+00,2.046365e+00,1.871342e+00,1.653167e+00,1.406691e+00,1.149928e+00,9.012684e-01,6.762895e-01,4.854162e-01,3.331002e-01,2.184773e-01,1.369547e-01,8.205493e-02,4.699365e-02,2.573073e-02,1.347193e-02,6.746378e-03,3.232075e-03,1.481754e-03,6.502410e-04,2.732121e-04,1.099462e-04,4.238809e-05,1.566106e-05,5.546795e-06,1.883801e-06,6.136584e-07,1.917966e-07,5.753041e-08,1.656580e-08,4.580322e-09,1.216337e-09,3.103028e-10,7.606669e-11,1.792719e-11,4.081843e-12,9.555519e-13,3.916932e-13,6.002592e-13,1.462551e-12,3.570935e-12,8.305746e-12,1.832737e-11,3.834733e-11,7.607195e-11,1.430753e-10,2.551588e-10,4.316101e-10,6.928303e-10,1.056193e-09,1.530702e-09,2.111819e-09,2.778241e-09,3.492157e-09,4.203392e-09,4.856439e-09,5.398315e-09,5.785157e-09,5.986350e-09,5.986350e-09,5.785157e-09,5.398315e-09,4.856439e-09,4.203392e-09,3.492157e-09,2.778241e-09,2.111819e-09,1.530702e-09,1.056193e-09,6.928303e-10,4.316099e-10,2.551582e-10,1.430730e-10,7.606444e-11,3.832345e-11,1.825524e-11,8.098753e-12,3.006564e-12,0.000000e+00
0.000000e+00,4.526424e-03,1.133702e-02,2.337492e-02,4.489460e-02,8.204939e-02,1.432659e-01,2.391601e-01,3.817014e-01,5.823952e-01,8.494962e-01,1.184676e+00,1.580067e+00,2.016934e+00,2.467112e+00,2.897472e+00,3.276133e+00,3.577810e+00,3.785967e+00,3.891796e+00,3.891796e+00,3.785967e+00,3.577810e+00,3.276133e+00,2.897472e+00,2.467112e+00,2.016934e+00,1.580067e+00,1.184676e+00,8.494963e-01,5.823956e-01,3.817025e-01,2.391635e-01,1.432758e-01,8.207737e-02,4.497005e-02,2.356996e-02,1.182017e-02,5.673082e-03,2.606464e-03,1.146659e-03,4.831522e-04,1.950392e-04,7.545216e-05,2.798070e-05,9.949666e-06,3.393492e-06,1.110447e-06,3.487248e-07,1.051286e-07,3.043174e-08,8.460789e-09,2.259846e-09,5.800052e-10,1.430832e-10,3.396107e-11,7.841290e-12,2.011903e-12,1.253641e-12,2.487296e-12,6.195066e-12,1.502384e-11,3.465039e-11,7.584713e-11,1.575185e-10,3.103359e-10,5.800125e-10,1.028495e-09,1.730831e-09,2.765739e-09,4.199466e-09,6.065238e-09,8.343546e-09,1.095015e-08,1.373741e-08,1.651046e-08,1.905426e-08,2.116379e-08,2.266927e-08,2.345213e-08,2.345213e-08,2.266927e-08,2.116379e-08,1.905426e-08,1.651046e-08,1.373741e-08,1.095015e-08,8.343546e-09,6.065238e-09,4.199466e-09,2.765738e-09,1.730830e-09,1.028492e-09,5.800023e-10,3.103022e-10,1.574126e-10,7.553121e-11,3.375394e-11,1.260644e-11,0.000000e+00
0.000000e+00,7.575617e-03,1.895844e-02,3.905404e-02,7.495848e-02,1.369529e-01,2.391601e-01,3.994583e-01,6.381493e-01,9.749626e-01,1.424342e+00,1.989636e+00,2.657707e+00,3.396191e+00,4.155756e+00,4.878307e+00,5.509061e+00,6.006905e+00,6.347444e+00,6.519522e+00,6.519522e+00,6.347444e+00,6.006905e+00,5.509061e+00,4.878307e+00,4.155756e+00,3.396191e+00,2.657707e+00,1.989636e+00,1.424342e+00,9.749632e-01,6.381513e-01,3.994642e-01,2.391771e-01,1.370005e-01,7.508647e-02,3.938388e-02,1.977323e-02,9.504514e-03,4.374946e-03,1.928897e-03,8.147941e-04,3.298395e-04,1.279943e-04,4.762463e-05,1.699601e-05,5.819132e-06,1.911995e-06,6.030483e-07,1.826297e-07,5.312002e-08,1.484304e-08,3.985389e-09,1.028505e-09,2.552026e-10,6.101204e-11,1.441305e-11,4.407342e-12,4.376106e-12,1.006511e-11,2.520933e-11,6.066688e-11,1.387765e-10,3.014345e-10,6.215455e-10,1.216481e-09,2.259889e-09,3.985399e-09,6.673986e-09,1.061797e-08,1.606046e-08,2.311922e-08,3.171441e-08,4.152552e-08,5.199765e-08,6.240225e-08,7.193759e-08,7.984010e-08,8.547770e-08,8.840877e-08,8.840877e-08,8.547770e-08,7.984010e-08,7.193759e-08,6.240225e-08,5.199765e-08,4.152552e-08,3.171441e-08,2.311922e-08,1.606046e-08,1.061797e-08,6.673983e-09,3.985386e-09,2.259845e-09,1.216337e-09,6.210963e-10,3.001084e-10,1.350536e-10,5.073042e-11,0.000000e+00
0.000000e+00,1.210591e-02,3.027589e-02,6.232659e-02,1.195790e-01,2.184767e-01,3.817014e-01,6.381493e-01,1.020954e+00,1.562814e+00,2.288406e+00,3.204640e+00,4.291038e+00,5.494001e+00,6.729592e+00,7.897977e+00,8.907011e+00,9.693060e+00,1.022422e+01,1.049035e+01,1.049035e+01,1.022422e+01,9.693060e+00,8.907011e+00,7.897977e+00,6.729592e+00,5.494001e+00,4.291038e+00,3.204640e+00,2.288406e+00,1.562815e+00,1.020957e+00,6.381588e-01,3.817290e-01,2.185540e-01,1.197860e-01,6.285851e-02,3.158661e-02,1.520196e-02,7.008704e-03,3.096056e-03,1.310724e-03,5.319249e-04,2.069834e-04,7.724683e-05,2.765682e-05,9.502059e-06,3.133613e-06,9.922069e-07,3.017197e-07,8.813786e-08,2.473933e-08,6.673998e-09,1.730885e-09,4.317945e-10,1.041056e-10,2.570493e-11,1.063246e-11,1.595007e-11,3.939609e-11,9.845856e-11,2.350631e-10,5.334726e-10,1.150195e-09,2.355419e-09,4.580917e-09,8.460974e-09,1.484309e-08,2.473934e-08,3.919420e-08,5.906615e-08,8.475592e-08,1.159518e-07,1.514808e-07,1.893357e-07,2.268952e-07,2.612827e-07,2.897628e-07,3.100720e-07,3.206287e-07,3.206287e-07,3.100720e-07,2.897628e-07,2.612827e-07,2.268952e-07,1.893357e-07,1.514808e-07,1.159518e-07,8.475592e-08,5.906614e-08,3.919420e-08,2.473933e-08,1.484304e-08,8.460790e-09,4.580322e-09,2.353593e-09,1.144862e-09,5.186529e-10,1.958909e-10,0.000000e+00
0.000000e+00,1.847486e-02,4.618008e-02,9.502166e-02,1.822726e-01,3.331000e-01,5.823952e-01,9.749626e-01,1.562814e+00,2.398347e+00,3.522774e+00,4.950540e+00,6.652615e+00,8.544424e+00,1.048706e+01,1.231081e+01,1.386171e+01,1.504699e+01,1.583399e+01,1.622355e+01,1.622355e+01,1.583399e+01,1.504699e+01,1.386171e+01,1.231081e+01,1.048706e+01,8.544424e+00,6.652615e+00,4.950540e+00,3.522774e+00,2.398349e+00,1.562819e+00,9.749774e-01,5.824381e-01,3.332195e-01,1.825918e-01,9.583998e-02,4.819204e-02,2.321799e-02,1.071919e-02,4.743131e-03,2.011965e-03,8.183199e-04,3.192090e-04,1.194494e-04,4.289042e-05,1.478149e-05,4.890713e-06,1.553950e-06,4.742709e-07,1.390759e-07,3.919422e-08,1.061803e-08,2.765958e-09,6.935646e-10,1.692875e-10,4.580910e-11,2.917607e-11,5.838441e-11,1.484232e-10,3.688714e-10,8.737230e-10,1.967887e-09,4.212866e-09,8.570747e-09,1.656814e-08,3.043247e-08,5.312024e-08,8.813793e-08,1.390759e-07,2.088503e-07,2.987705e-07,4.076737e-07,5.314304e-07,6.630552e-07,7.934733e-07,9.127559e-07,1.011476e-06,1.081842e-06,1.118409e-06,1.118409e-06,1.081842e-06,1.011476e-06,9.127559e-07,7.934733e-07,6.630552e-07,5.314304e-07,4.076737e-07,2.987705e-07,2.088503e-07,1.390759e-07,8.813787e-08,5.312002e-08,3.043174e-08,1.656580e-08,8.563642e-09,4.192324e-09,1.911353e-09,7.256683e-10,0.000000e+00
